customer_id,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index
10495,GA,3.8,58000.0,1420.0,104.0,86.0
10496,TX,4.4,61000.0,1490.0,103.0,83.0
10497,TX,4.3,61000.0,1390.0,111.0,99.0
10498,MI,6.1,57000.0,1210.0,95.0,75.0
10499,IL,5.2,65000.0,1850.0,97.0,79.0
10500,WI,4.6,60000.0,1620.0,100.0,83.0
10501,OH,4.0,56000.0,1260.0,84.0,70.0
10502,NC,4.7,54000.0,1410.0,109.0,90.0
10503,NY,5.2,72000.0,1830.0,140.0,114.0
10504,GA,3.9,58000.0,1540.0,110.0,89.0
10505,MO,4.3,55000.0,1260.0,94.0,80.0
10506,VA,4.3,74000.0,1820.0,124.0,104.0
10507,NY,4.6,72000.0,1750.0,143.0,114.0
10508,IL,4.9,65000.0,1420.0,96.0,91.0
10509,TN,3.6,53000.0,1510.0,107.0,91.0
10510,TX,4.0,61000.0,1460.0,102.0,84.0
10511,MD,4.5,84000.0,1910.0,126.0,102.0
10512,PA,4.8,61000.0,1450.0,87.0,84.0
10513,PA,4.8,61000.0,1560.0,100.0,85.0
10514,TX,4.5,61000.0,1450.0,104.0,86.0
10515,NY,5.4,72000.0,1630.0,141.0,115.0
10516,CA,5.5,75000.0,1680.0,154.0,123.0
10517,TX,3.9,61000.0,1420.0,106.0,86.0
10518,IL,5.2,65000.0,1640.0,104.0,92.0
10519,GA,4.7,58000.0,1430.0,99.0,77.0
10520,MA,3.7,81000.0,1860.0,151.0,121.0
10521,IN,4.0,55000.0,1350.0,96.0,84.0
10522,NJ,5.6,82000.0,1670.0,142.0,111.0
10523,OH,5.1,56000.0,1420.0,95.0,78.0
10524,NJ,5.1,82000.0,2170.0,138.0,114.0
10525,CA,5.3,75000.0,1830.0,159.0,133.0
10526,CA,5.6,75000.0,1950.0,167.0,128.0
10527,TX,3.9,61000.0,1500.0,107.0,91.0
10528,NY,5.5,72000.0,1610.0,132.0,108.0
10529,NC,4.6,54000.0,1240.0,114.0,88.0
10530,CA,5.7,75000.0,2010.0,163.0,127.0
10531,NY,5.0,72000.0,1650.0,137.0,106.0
10532,MI,5.5,57000.0,1420.0,92.0,74.0
10533,AZ,5.0,58000.0,1450.0,113.0,82.0
10534,CA,4.9,75000.0,1970.0,165.0,127.0
10535,MA,4.2,81000.0,2000.0,148.0,122.0
10536,PA,5.2,61000.0,1450.0,95.0,79.0
10537,OH,4.7,56000.0,1170.0,81.0,83.0
10538,GA,4.2,58000.0,1520.0,102.0,79.0
10539,GA,4.2,58000.0,1310.0,109.0,91.0
10540,NY,4.8,72000.0,1730.0,133.0,113.0
10541,TX,4.7,61000.0,1410.0,101.0,82.0
10542,NY,5.1,72000.0,1750.0,142.0,112.0
10543,WI,4.0,60000.0,1380.0,96.0,91.0
10544,IN,4.5,55000.0,1460.0,97.0,86.0
10545,NJ,4.8,82000.0,1820.0,139.0,119.0
10546,PA,4.3,61000.0,1350.0,97.0,87.0
10547,TX,4.4,61000.0,1390.0,107.0,89.0
10548,IL,5.4,65000.0,1530.0,97.0,82.0
10549,FL,4.8,55000.0,1440.0,109.0,88.0
10550,NY,5.4,72000.0,1700.0,142.0,111.0
10551,NC,4.3,54000.0,1440.0,123.0,97.0
10552,FL,5.0,55000.0,1230.0,117.0,94.0
10553,TX,4.2,61000.0,1660.0,98.0,77.0
10554,PA,4.6,61000.0,1450.0,98.0,85.0
10555,NY,5.0,72000.0,2080.0,144.0,119.0
10556,TX,4.2,61000.0,1520.0,98.0,80.0
10557,AZ,4.9,58000.0,1470.0,113.0,93.0
10558,CA,4.6,75000.0,1890.0,156.0,129.0
10559,NJ,5.7,82000.0,2110.0,131.0,113.0
10560,GA,4.5,58000.0,1210.0,105.0,91.0
10561,FL,5.2,55000.0,1450.0,118.0,97.0
10562,MD,4.3,84000.0,1890.0,125.0,118.0
10563,IL,5.0,65000.0,1390.0,102.0,91.0
10564,TX,3.7,61000.0,1430.0,105.0,88.0
10565,OH,4.6,56000.0,1340.0,90.0,77.0
10566,TN,4.3,53000.0,1080.0,100.0,84.0
10567,MD,4.5,84000.0,2160.0,137.0,123.0
10568,GA,3.8,58000.0,1320.0,102.0,85.0
10569,MA,4.6,81000.0,1840.0,145.0,123.0
10570,MD,4.7,84000.0,2060.0,138.0,112.0
10571,CA,5.1,75000.0,1690.0,167.0,128.0
10572,OH,5.0,56000.0,1260.0,89.0,84.0
10573,VA,4.5,74000.0,1910.0,127.0,106.0
10574,IL,5.2,65000.0,1480.0,101.0,77.0
10575,OH,4.8,56000.0,1210.0,99.0,86.0
10576,MD,4.3,84000.0,1980.0,128.0,112.0
10577,MO,4.2,55000.0,1230.0,91.0,74.0
10578,TX,4.2,61000.0,1460.0,101.0,80.0
10579,CA,5.5,75000.0,1680.0,163.0,131.0
10580,NY,5.5,72000.0,1600.0,137.0,104.0
10581,PA,4.7,61000.0,1530.0,99.0,73.0
10582,FL,5.2,55000.0,1510.0,108.0,94.0
10583,NY,5.1,72000.0,1640.0,144.0,118.0
10584,GA,4.1,58000.0,1270.0,107.0,87.0
10585,GA,4.2,58000.0,1240.0,97.0,84.0
10586,MD,4.0,84000.0,2160.0,127.0,111.0
10587,GA,4.0,58000.0,1580.0,99.0,91.0
10588,GA,4.4,58000.0,1270.0,113.0,87.0
10589,TX,4.1,61000.0,1590.0,100.0,76.0
10590,CA,5.1,75000.0,1900.0,162.0,127.0
10591,NY,5.2,72000.0,1810.0,138.0,110.0
10592,TN,3.9,53000.0,1190.0,111.0,91.0
10593,IN,3.9,55000.0,1480.0,107.0,93.0
10594,CA,5.5,75000.0,1990.0,162.0,131.0
10595,OH,4.5,56000.0,1400.0,85.0,79.0
10596,TX,3.5,61000.0,1450.0,108.0,92.0
10597,OH,5.0,56000.0,1540.0,94.0,73.0
10598,NY,5.6,72000.0,1810.0,140.0,112.0
10599,MI,5.3,57000.0,1620.0,90.0,83.0
10600,WA,4.9,78000.0,2050.0,148.0,118.0
10601,NY,4.9,72000.0,1760.0,138.0,119.0
10602,NC,4.5,54000.0,1310.0,106.0,83.0
10603,FL,4.8,55000.0,1340.0,115.0,93.0
10604,NC,4.2,54000.0,1290.0,95.0,86.0
10605,AZ,4.6,58000.0,1440.0,108.0,85.0
10606,TX,4.3,61000.0,1650.0,106.0,79.0
10607,CA,5.8,75000.0,1810.0,164.0,130.0
10608,PA,4.5,61000.0,1350.0,90.0,76.0
10609,GA,4.2,58000.0,1410.0,105.0,92.0
10610,MI,5.9,57000.0,1380.0,103.0,79.0
10611,CA,5.6,75000.0,1670.0,159.0,129.0
10612,TX,4.2,61000.0,1480.0,106.0,86.0
10613,VA,4.1,74000.0,1690.0,129.0,103.0
10614,NC,4.0,54000.0,1250.0,110.0,92.0
10615,PA,4.4,61000.0,1570.0,94.0,76.0
10616,FL,5.0,55000.0,1200.0,122.0,95.0
10617,CA,5.9,75000.0,1860.0,152.0,120.0
10618,CA,5.9,75000.0,1900.0,162.0,126.0
10619,NY,4.9,72000.0,1860.0,140.0,109.0
10620,NJ,5.2,82000.0,1770.0,130.0,110.0
10621,CA,4.7,75000.0,2090.0,161.0,124.0
10622,NY,4.7,72000.0,1830.0,132.0,109.0
10623,TX,3.7,61000.0,1470.0,105.0,86.0
10624,FL,4.8,55000.0,1080.0,112.0,91.0
10625,IL,4.8,65000.0,1640.0,101.0,87.0
10626,FL,5.6,55000.0,1210.0,108.0,88.0
10627,FL,5.2,55000.0,1370.0,115.0,89.0
10628,PA,4.0,61000.0,1720.0,93.0,89.0
10629,TX,4.2,61000.0,1350.0,102.0,79.0
10630,NJ,5.4,82000.0,1970.0,134.0,111.0
10631,PA,4.1,61000.0,1340.0,91.0,78.0
10632,WI,4.0,60000.0,1270.0,96.0,79.0
10633,TX,4.0,61000.0,1300.0,107.0,83.0
10634,OH,5.0,56000.0,1300.0,81.0,69.0
10635,TX,3.9,61000.0,1440.0,106.0,87.0
10636,IL,5.4,65000.0,1730.0,108.0,101.0
10637,NC,4.9,54000.0,1300.0,112.0,96.0
10638,MD,4.1,84000.0,2230.0,128.0,108.0
10639,IL,4.8,65000.0,1490.0,107.0,91.0
10640,FL,5.0,55000.0,1380.0,103.0,77.0
10641,NC,4.1,54000.0,1290.0,112.0,80.0
10642,NC,4.4,54000.0,1360.0,102.0,91.0
10643,VA,3.9,74000.0,1820.0,125.0,105.0
10644,WA,4.6,78000.0,1900.0,159.0,119.0
10645,NC,4.0,54000.0,1250.0,105.0,90.0
10646,MA,4.3,81000.0,2100.0,158.0,120.0
10647,IN,4.6,55000.0,1240.0,93.0,82.0
10648,AZ,4.7,58000.0,1430.0,108.0,88.0
10649,OH,4.8,56000.0,1510.0,94.0,82.0
10650,NY,4.9,72000.0,1840.0,132.0,107.0
10651,TX,4.6,61000.0,1310.0,105.0,90.0
10652,CA,5.3,75000.0,1850.0,160.0,126.0
10653,FL,4.9,55000.0,1300.0,114.0,92.0
10654,CA,5.6,75000.0,1750.0,158.0,125.0
10655,IN,5.3,55000.0,1320.0,97.0,82.0
10656,MI,6.1,57000.0,1410.0,90.0,84.0
10657,FL,4.9,55000.0,1380.0,104.0,76.0
10658,FL,4.9,55000.0,1300.0,118.0,89.0
10659,CA,5.9,75000.0,1810.0,162.0,121.0
10660,IN,4.1,55000.0,1180.0,89.0,79.0
10661,AZ,4.2,58000.0,1300.0,111.0,86.0
10662,TX,4.2,61000.0,1430.0,108.0,88.0
10663,MO,4.5,55000.0,1450.0,95.0,81.0
10664,MI,5.3,57000.0,1420.0,87.0,78.0
10665,MO,4.2,55000.0,1300.0,103.0,87.0
10666,TX,4.4,61000.0,1690.0,97.0,83.0
10667,NJ,5.2,82000.0,1670.0,129.0,104.0
10668,FL,5.6,55000.0,1240.0,115.0,88.0
10669,IL,5.2,65000.0,1570.0,103.0,87.0
10670,IL,5.5,65000.0,1510.0,94.0,81.0
10671,TX,4.0,61000.0,1450.0,108.0,88.0
10672,MO,4.2,55000.0,1470.0,93.0,80.0
10673,OH,4.4,56000.0,1180.0,88.0,61.0
10674,MA,4.7,81000.0,1840.0,144.0,115.0
10675,MI,5.5,57000.0,1240.0,95.0,88.0
10676,GA,4.1,58000.0,1280.0,109.0,84.0
10677,MA,4.4,81000.0,2010.0,144.0,118.0
10678,CA,5.7,75000.0,1810.0,165.0,128.0
10679,WA,5.4,78000.0,1980.0,154.0,121.0
10680,WI,4.0,60000.0,1390.0,105.0,88.0
10681,CA,5.6,75000.0,1560.0,161.0,124.0
10682,CA,6.0,75000.0,1720.0,160.0,122.0
10683,WI,4.2,60000.0,1520.0,100.0,84.0
10684,FL,4.5,55000.0,1320.0,114.0,90.0
10685,TX,4.5,61000.0,1610.0,108.0,92.0
10686,OH,5.0,56000.0,1430.0,94.0,76.0
10687,OH,4.5,56000.0,1620.0,90.0,75.0
10688,OH,4.5,56000.0,1390.0,97.0,87.0
10689,IN,4.9,55000.0,1130.0,82.0,77.0
10690,NY,5.1,72000.0,1560.0,141.0,117.0
10691,OH,4.8,56000.0,1420.0,87.0,72.0
10692,AZ,4.4,58000.0,1310.0,114.0,85.0
10693,WA,5.1,78000.0,2050.0,162.0,120.0
10694,NY,4.8,72000.0,1780.0,139.0,115.0
10695,CA,5.8,75000.0,1910.0,162.0,120.0
10696,NY,5.0,72000.0,1650.0,139.0,114.0
10697,MD,4.4,84000.0,2090.0,135.0,123.0
10698,OH,4.9,56000.0,1290.0,91.0,79.0
10699,IL,5.6,65000.0,1550.0,93.0,83.0
10700,FL,4.3,55000.0,1320.0,110.0,98.0
10701,VA,3.1,74000.0,1710.0,122.0,100.0
10702,TN,3.9,53000.0,1170.0,109.0,94.0
10703,TX,4.4,61000.0,1310.0,115.0,102.0
10704,NY,4.8,72000.0,1600.0,143.0,107.0
10705,NY,5.7,72000.0,1820.0,141.0,107.0
10706,TX,3.4,61000.0,1590.0,106.0,80.0
10707,IN,4.4,55000.0,1260.0,96.0,85.0
10708,CA,5.4,75000.0,1710.0,161.0,129.0
10709,OH,5.1,56000.0,1250.0,91.0,75.0
10710,PA,4.9,61000.0,1570.0,95.0,91.0
10711,OH,4.8,56000.0,1400.0,95.0,76.0
10712,IN,4.0,55000.0,1250.0,97.0,75.0
10713,MD,4.9,84000.0,2100.0,139.0,112.0
10714,OH,4.5,56000.0,1460.0,91.0,75.0
10715,NJ,5.6,82000.0,1910.0,131.0,114.0
10716,MI,5.0,57000.0,1360.0,94.0,86.0
10717,VA,3.8,74000.0,1990.0,121.0,95.0
10718,WI,4.3,60000.0,1380.0,88.0,69.0
10719,IN,4.5,55000.0,1320.0,93.0,73.0
10720,WI,4.2,60000.0,1180.0,99.0,90.0
10721,OH,4.4,56000.0,1420.0,87.0,76.0
10722,NJ,4.8,82000.0,1890.0,144.0,115.0
10723,FL,4.7,55000.0,1240.0,125.0,96.0
10724,FL,5.0,55000.0,1570.0,116.0,94.0
10725,CA,5.0,75000.0,1930.0,148.0,116.0
10726,NJ,4.7,82000.0,2160.0,137.0,121.0
10727,FL,4.4,55000.0,1460.0,124.0,88.0
10728,GA,3.6,58000.0,1280.0,96.0,79.0
10729,TX,4.0,61000.0,1290.0,108.0,88.0
10730,PA,4.8,61000.0,1540.0,92.0,82.0
10731,TX,4.4,61000.0,1440.0,106.0,81.0
10732,CA,5.4,75000.0,1860.0,160.0,117.0
10733,FL,4.6,55000.0,1380.0,108.0,85.0
10734,NY,5.0,72000.0,1600.0,142.0,112.0
10735,TX,4.1,61000.0,1440.0,109.0,88.0
10736,NC,4.0,54000.0,1160.0,119.0,90.0
10737,IL,5.3,65000.0,1670.0,103.0,91.0
10738,CA,5.6,75000.0,1650.0,163.0,133.0
10739,OH,4.4,56000.0,1470.0,92.0,74.0
10740,TX,4.6,61000.0,1600.0,112.0,94.0
10741,FL,4.9,55000.0,1290.0,111.0,94.0
10742,NY,4.9,72000.0,1710.0,146.0,119.0
10743,VA,3.7,74000.0,1760.0,125.0,100.0
10744,MO,4.6,55000.0,1210.0,103.0,80.0
10745,CA,5.5,75000.0,1940.0,159.0,133.0
10746,MA,4.6,81000.0,1760.0,153.0,131.0
10747,AZ,4.7,58000.0,1300.0,112.0,93.0
10748,IL,5.0,65000.0,1750.0,93.0,78.0
10749,OH,4.9,56000.0,1260.0,88.0,75.0
10750,GA,4.1,58000.0,1340.0,104.0,87.0
10751,VA,3.9,74000.0,1970.0,117.0,104.0
10752,NY,5.6,72000.0,1790.0,141.0,114.0
10753,MI,5.1,57000.0,1400.0,96.0,84.0
10754,OH,5.1,56000.0,1550.0,93.0,75.0
10755,TX,4.4,61000.0,1330.0,100.0,81.0
10756,IL,5.0,65000.0,1660.0,102.0,90.0
10757,NJ,4.4,82000.0,2100.0,128.0,110.0
10758,PA,4.2,61000.0,1560.0,89.0,70.0
10759,CA,5.7,75000.0,1630.0,162.0,127.0
10760,MA,4.4,81000.0,2190.0,140.0,109.0
10761,MD,4.5,84000.0,2060.0,134.0,110.0
10762,IL,5.4,65000.0,1590.0,93.0,78.0
10763,MA,4.6,81000.0,2270.0,151.0,121.0
10764,CA,5.6,75000.0,1840.0,156.0,126.0
10765,CA,5.8,75000.0,1830.0,167.0,131.0
10766,TX,3.6,61000.0,1510.0,101.0,99.0
10767,NC,4.3,54000.0,1200.0,116.0,100.0
10768,FL,4.7,55000.0,1130.0,110.0,87.0
10769,FL,4.7,55000.0,1360.0,122.0,98.0
10770,PA,3.9,61000.0,1470.0,92.0,78.0
10771,NY,4.7,72000.0,1610.0,139.0,107.0
10772,TX,4.2,61000.0,1320.0,114.0,96.0
10773,GA,3.9,58000.0,1360.0,114.0,84.0
10774,TX,4.2,61000.0,1400.0,100.0,84.0
10775,TN,4.2,53000.0,1320.0,111.0,86.0
10776,TX,3.9,61000.0,1190.0,106.0,86.0
10777,CA,5.8,75000.0,1730.0,159.0,126.0
10778,WA,4.9,78000.0,1660.0,151.0,124.0
10779,FL,5.1,55000.0,1310.0,112.0,85.0
10780,WI,4.4,60000.0,1360.0,103.0,86.0
10781,AZ,4.3,58000.0,1310.0,111.0,88.0
10782,PA,4.6,61000.0,1430.0,103.0,90.0
10783,IL,5.2,65000.0,1400.0,90.0,77.0
10784,NY,4.9,72000.0,1490.0,140.0,106.0
10785,MI,5.6,57000.0,1320.0,101.0,84.0
10786,WA,5.0,78000.0,1830.0,156.0,126.0
10787,PA,4.7,61000.0,1360.0,89.0,73.0
10788,TX,4.4,61000.0,1370.0,104.0,90.0
10789,TX,4.4,61000.0,1500.0,98.0,84.0
10790,TN,3.8,53000.0,1260.0,103.0,81.0
10791,TX,3.7,61000.0,1260.0,98.0,82.0
10792,GA,4.0,58000.0,1250.0,108.0,93.0
10793,MI,6.0,57000.0,1260.0,98.0,83.0
10794,CA,5.3,75000.0,1860.0,167.0,128.0
10795,CA,6.0,75000.0,1740.0,157.0,120.0
10796,NJ,5.3,82000.0,1850.0,142.0,122.0
10797,PA,4.6,61000.0,1510.0,101.0,86.0
10798,FL,5.0,55000.0,1230.0,116.0,85.0
10799,MI,5.6,57000.0,1330.0,89.0,79.0
10800,FL,4.4,55000.0,1360.0,119.0,97.0
10801,FL,4.7,55000.0,1140.0,117.0,93.0
10802,TX,3.7,61000.0,1400.0,104.0,85.0
10803,CA,5.4,75000.0,2220.0,160.0,127.0
10804,WI,4.0,60000.0,1520.0,99.0,74.0
10805,CA,5.1,75000.0,1600.0,161.0,119.0
10806,IL,4.9,65000.0,1700.0,106.0,84.0
10807,PA,4.7,61000.0,1390.0,106.0,93.0
10808,NJ,5.5,82000.0,1860.0,140.0,114.0
10809,CA,5.3,75000.0,2120.0,157.0,116.0
10810,MO,4.2,55000.0,1310.0,104.0,85.0
10811,OH,5.1,56000.0,1460.0,87.0,70.0
10812,TN,4.0,53000.0,1240.0,103.0,81.0
10813,TN,3.3,53000.0,1270.0,109.0,95.0
10814,TX,4.1,61000.0,1520.0,108.0,90.0
10815,NC,3.9,54000.0,1300.0,114.0,87.0
10816,AZ,5.7,58000.0,1430.0,113.0,89.0
10817,NJ,5.1,82000.0,2040.0,138.0,116.0
10818,AZ,4.2,58000.0,1240.0,112.0,92.0
10819,CA,5.9,75000.0,1820.0,164.0,126.0
10820,OH,4.6,56000.0,1590.0,87.0,75.0
10821,NY,5.3,72000.0,1630.0,130.0,110.0
10822,CA,5.6,75000.0,1700.0,162.0,126.0
10823,NJ,5.0,82000.0,1960.0,139.0,115.0
10824,CA,5.3,75000.0,1890.0,164.0,125.0
10825,GA,3.8,58000.0,1280.0,105.0,80.0
10826,TX,4.3,61000.0,1350.0,102.0,83.0
10827,OH,4.3,56000.0,1410.0,90.0,77.0
10828,GA,3.9,58000.0,1500.0,101.0,91.0
10829,NY,5.2,72000.0,1830.0,139.0,118.0
10830,VA,4.1,74000.0,1770.0,131.0,107.0
10831,CA,5.9,75000.0,1600.0,171.0,141.0
10832,NC,4.2,54000.0,1380.0,110.0,89.0
10833,TX,4.4,61000.0,1510.0,104.0,80.0
10834,FL,4.5,55000.0,1410.0,117.0,88.0
10835,TX,3.6,61000.0,1420.0,111.0,101.0
10836,MD,4.5,84000.0,1830.0,128.0,112.0
10837,FL,5.1,55000.0,1260.0,108.0,95.0
10838,NY,5.1,72000.0,1650.0,139.0,113.0
10839,FL,4.7,55000.0,1260.0,109.0,82.0
10840,TX,4.2,61000.0,1310.0,103.0,86.0
10841,AZ,4.3,58000.0,1560.0,118.0,91.0
10842,TX,4.6,61000.0,1440.0,113.0,89.0
10843,MD,4.7,84000.0,1990.0,136.0,123.0
10844,NY,5.0,72000.0,1580.0,151.0,123.0
10845,WI,4.0,60000.0,1540.0,102.0,95.0
10846,NY,4.7,72000.0,1800.0,126.0,110.0
10847,MA,4.7,81000.0,1910.0,145.0,115.0
10848,PA,4.7,61000.0,1510.0,89.0,77.0
10849,AZ,4.7,58000.0,1350.0,122.0,96.0
10850,WA,5.2,78000.0,1820.0,154.0,118.0
10851,CA,5.4,75000.0,1660.0,158.0,135.0
10852,IL,5.6,65000.0,1390.0,105.0,88.0
10853,MO,4.5,55000.0,1150.0,92.0,71.0
10854,TN,4.5,53000.0,1260.0,99.0,70.0
10855,CA,5.6,75000.0,1850.0,160.0,127.0
10856,NY,5.3,72000.0,1610.0,147.0,117.0
10857,TX,4.2,61000.0,1490.0,111.0,92.0
10858,FL,5.0,55000.0,1300.0,112.0,88.0
10859,NY,4.8,72000.0,1490.0,136.0,116.0
10860,IN,4.5,55000.0,1250.0,91.0,80.0
10861,FL,5.4,55000.0,1380.0,113.0,89.0
10862,CA,5.4,75000.0,1770.0,161.0,126.0
10863,CA,6.5,75000.0,1640.0,156.0,123.0
10864,NY,5.4,72000.0,1570.0,145.0,118.0
10865,NY,4.7,72000.0,1900.0,143.0,113.0
10866,MA,4.7,81000.0,1810.0,152.0,121.0
10867,NJ,5.2,82000.0,1960.0,124.0,106.0
10868,GA,4.1,58000.0,1530.0,102.0,80.0
10869,MD,4.2,84000.0,2240.0,127.0,108.0
10870,MD,4.4,84000.0,1930.0,121.0,111.0
10871,NJ,5.1,82000.0,2520.0,129.0,111.0
10872,NJ,4.8,82000.0,1980.0,137.0,116.0
10873,TX,5.1,61000.0,1260.0,102.0,84.0
10874,TX,4.3,61000.0,1300.0,108.0,88.0
10875,IL,5.6,65000.0,1660.0,97.0,76.0
10876,IL,5.0,65000.0,1540.0,99.0,94.0
10877,TN,4.0,53000.0,1240.0,99.0,75.0
10878,CA,5.1,75000.0,1570.0,166.0,130.0
10879,NC,4.5,54000.0,1310.0,114.0,92.0
10880,WA,5.1,78000.0,1880.0,157.0,124.0
10881,IL,5.2,65000.0,1410.0,100.0,86.0
10882,AZ,5.0,58000.0,1530.0,120.0,97.0
10883,OH,4.8,56000.0,1350.0,90.0,74.0
10884,CA,5.1,75000.0,1750.0,158.0,125.0
10885,OH,4.5,56000.0,1420.0,98.0,77.0
10886,NY,5.2,72000.0,1660.0,133.0,114.0
10887,MD,4.6,84000.0,1980.0,128.0,119.0
10888,MD,4.4,84000.0,2140.0,136.0,110.0
10889,TX,4.7,61000.0,1550.0,102.0,87.0
10890,NC,4.5,54000.0,1240.0,107.0,85.0
10891,IL,5.1,65000.0,1620.0,102.0,83.0
10892,CA,5.6,75000.0,1860.0,161.0,126.0
10893,TN,4.3,53000.0,1140.0,99.0,78.0
10894,NC,4.2,54000.0,1540.0,112.0,87.0
10895,WI,4.3,60000.0,1260.0,104.0,80.0
10896,OH,5.2,56000.0,1220.0,94.0,77.0
10897,MA,4.2,81000.0,1690.0,140.0,101.0
10898,AZ,4.3,58000.0,1480.0,113.0,91.0
10899,IL,5.6,65000.0,1620.0,105.0,80.0
10900,FL,4.8,55000.0,1350.0,117.0,98.0
10901,TX,3.8,61000.0,1330.0,103.0,84.0
10902,FL,4.6,55000.0,1460.0,114.0,86.0
10903,CA,5.2,75000.0,1750.0,160.0,126.0
10904,VA,3.7,74000.0,1690.0,123.0,104.0
10905,NY,4.6,72000.0,1700.0,134.0,115.0
10906,NY,5.0,72000.0,1580.0,140.0,108.0
10907,MI,5.6,57000.0,1310.0,91.0,82.0
10908,VA,3.9,74000.0,1810.0,127.0,103.0
10909,FL,4.2,55000.0,1240.0,115.0,97.0
10910,CA,6.0,75000.0,1600.0,146.0,124.0
10911,FL,4.2,55000.0,1380.0,114.0,94.0
10912,CA,5.2,75000.0,1620.0,160.0,119.0
10913,FL,4.8,55000.0,1290.0,115.0,93.0
10914,NJ,4.6,82000.0,2270.0,135.0,109.0
10915,TN,3.7,53000.0,1290.0,106.0,80.0
10916,NC,4.7,54000.0,1120.0,121.0,100.0
10917,FL,4.5,55000.0,1420.0,117.0,94.0
10918,CA,5.6,75000.0,1660.0,156.0,121.0
10919,CA,5.8,75000.0,1680.0,153.0,135.0
10920,TX,3.8,61000.0,1400.0,106.0,87.0
10921,AZ,4.7,58000.0,1270.0,111.0,90.0
10922,MA,4.1,81000.0,2050.0,142.0,118.0
10923,TX,4.4,61000.0,1270.0,108.0,85.0
10924,CA,5.3,75000.0,1980.0,167.0,132.0
10925,IL,5.3,65000.0,1440.0,99.0,90.0
10926,NY,5.2,72000.0,1890.0,135.0,115.0
10927,MI,5.3,57000.0,1440.0,100.0,80.0
10928,NY,4.8,72000.0,1810.0,146.0,117.0
10929,TX,4.2,61000.0,1440.0,103.0,82.0
10930,MI,5.5,57000.0,1400.0,89.0,80.0
10931,IL,5.0,65000.0,1520.0,100.0,87.0
10932,NC,4.6,54000.0,1280.0,113.0,92.0
10933,NY,4.8,72000.0,1650.0,132.0,101.0
10934,MD,4.3,84000.0,2050.0,126.0,118.0
10935,WI,4.0,60000.0,1460.0,100.0,73.0
10936,PA,4.3,61000.0,1310.0,103.0,81.0
10937,GA,4.2,58000.0,1490.0,99.0,80.0
10938,PA,4.5,61000.0,1480.0,93.0,88.0
10939,FL,4.8,55000.0,1200.0,104.0,88.0
10940,CA,5.9,75000.0,1730.0,160.0,129.0
10941,TN,4.3,53000.0,1380.0,105.0,89.0
10942,VA,4.1,74000.0,1610.0,130.0,101.0
10943,PA,4.2,61000.0,1380.0,89.0,83.0
10944,OH,4.7,56000.0,1020.0,96.0,77.0
10945,PA,4.3,61000.0,1400.0,101.0,84.0
10946,PA,4.6,61000.0,1480.0,93.0,73.0
10947,TN,4.3,53000.0,1310.0,101.0,82.0
10948,MA,4.0,81000.0,2090.0,144.0,126.0
10949,NY,4.9,72000.0,1700.0,135.0,107.0
10950,TX,4.3,61000.0,1380.0,106.0,88.0
10951,MI,5.7,57000.0,1260.0,87.0,73.0
10952,IN,4.4,55000.0,1240.0,94.0,78.0
10953,NC,4.7,54000.0,1520.0,104.0,88.0
10954,MO,4.1,55000.0,1290.0,93.0,87.0
10955,WA,4.8,78000.0,1940.0,165.0,130.0
10956,MI,5.8,57000.0,1370.0,96.0,78.0
10957,CA,5.5,75000.0,1890.0,168.0,132.0
10958,FL,4.7,55000.0,1350.0,112.0,88.0
10959,CA,5.7,75000.0,1980.0,168.0,134.0
10960,WI,4.0,60000.0,1540.0,102.0,90.0
10961,AZ,4.4,58000.0,1290.0,112.0,91.0
10962,WI,4.4,60000.0,1520.0,94.0,79.0
10963,GA,4.3,58000.0,1420.0,102.0,80.0
10964,CA,5.0,75000.0,1420.0,155.0,123.0
10965,AZ,4.6,58000.0,1520.0,103.0,89.0
10966,IL,4.9,65000.0,1490.0,96.0,84.0
10967,CA,5.5,75000.0,1870.0,157.0,128.0
10968,NY,5.2,72000.0,1750.0,142.0,107.0
10969,MA,4.0,81000.0,1780.0,144.0,111.0
10970,FL,4.6,55000.0,1350.0,114.0,86.0
10971,GA,3.7,58000.0,1430.0,101.0,84.0
10972,NC,4.4,54000.0,1420.0,109.0,85.0
10973,OH,4.8,56000.0,1320.0,91.0,73.0
10974,NJ,5.3,82000.0,1900.0,138.0,121.0
10975,NY,4.7,72000.0,1800.0,136.0,109.0
10976,TN,4.2,53000.0,1280.0,109.0,78.0
10977,GA,4.1,58000.0,1510.0,106.0,87.0
10978,VA,3.7,74000.0,1720.0,125.0,98.0
10979,MA,4.1,81000.0,1830.0,147.0,117.0
10980,GA,3.8,58000.0,1290.0,108.0,86.0
10981,TX,4.6,61000.0,1410.0,104.0,96.0
10982,IL,5.0,65000.0,1550.0,108.0,91.0
10983,MI,6.0,57000.0,1210.0,91.0,83.0
10984,IL,5.6,65000.0,1400.0,102.0,89.0
10985,MD,4.4,84000.0,2290.0,129.0,112.0
10986,CA,5.1,75000.0,1690.0,161.0,121.0
10987,IL,5.1,65000.0,1810.0,89.0,81.0
10988,NY,5.0,72000.0,1660.0,146.0,119.0
10989,IL,5.7,65000.0,1530.0,102.0,90.0
10990,OH,4.7,56000.0,1320.0,89.0,81.0
